wave,survey_date,period,donor_party,donor_party_code_raw,recipient_party,recipient_party_code_raw,vote_estimate_pct,vote_margin_error_pp,vote_value_status,second_choice_estimate_pct,second_choice_margin_error_pp,second_choice_value_status,donor_overall_sympathy_pct,donor_overall_sympathy_margin_error_pp,donor_overall_sympathy_value_status,recipient_overall_sympathy_pct,recipient_overall_sympathy_margin_error_pp,recipient_overall_sympathy_value_status,recipient_overall_vote_pct,recipient_overall_vote_margin_error_pp,recipient_overall_vote_value_status
2023M05,2023-05-01,2023-05,C,c,SD,SD,,,suppressed,,,suppressed,4.4,0.5,observed,17.3,1.0,observed,18.0,1.0,observed
2023M05,2023-05-01,2023-05,C,c,V,v,0.0,0.0,observed,2.0,2.0,observed,4.4,0.5,observed,8.0,0.7,observed,7.3,0.7,observed
2023M05,2023-05-01,2023-05,KD,kd,C,c,,,suppressed,4.2,3.4,observed,3.7,0.5,observed,4.4,0.5,observed,4.2,0.5,observed
2023M05,2023-05-01,2023-05,KD,kd,KD,kd,70.4,8.3,observed,0.0,0.0,observed,3.7,0.5,observed,3.7,0.5,observed,3.7,0.5,observed
2023M05,2023-05-01,2023-05,KD,kd,L,l,0.0,0.0,observed,4.7,3.3,observed,3.7,0.5,observed,3.8,0.5,observed,3.4,0.4,observed
2023M05,2023-05-01,2023-05,KD,kd,M,m,5.6,3.7,observed,50.3,8.9,observed,3.7,0.5,observed,19.7,1.0,observed,19.1,1.0,observed
2023M05,2023-05-01,2023-05,KD,kd,MP,mp,0.0,0.0,observed,,,suppressed,3.7,0.5,observed,4.4,0.5,observed,4.1,0.5,observed
2023M05,2023-05-01,2023-05,KD,kd,S,s,,,suppressed,5.4,3.6,observed,3.7,0.5,observed,36.7,1.3,observed,38.6,1.3,observed
2023M05,2023-05-01,2023-05,KD,kd,SD,SD,8.0,4.9,observed,17.1,6.7,observed,3.7,0.5,observed,17.3,1.0,observed,18.0,1.0,observed
2023M05,2023-05-01,2023-05,KD,kd,V,v,0.0,0.0,observed,,,suppressed,3.7,0.5,observed,8.0,0.7,observed,7.3,0.7,observed
2023M05,2023-05-01,2023-05,L,l,C,c,4.3,3.1,observed,11.7,4.5,observed,3.8,0.5,observed,4.4,0.5,observed,4.2,0.5,observed
2023M05,2023-05-01,2023-05,L,l,KD,kd,0.0,0.0,observed,6.6,4.0,observed,3.8,0.5,observed,3.7,0.5,observed,3.7,0.5,observed
2023M05,2023-05-01,2023-05,L,l,L,l,61.2,7.8,observed,0.0,0.0,observed,3.8,0.5,observed,3.8,0.5,observed,3.4,0.4,observed
2023M05,2023-05-01,2023-05,L,l,M,m,5.6,3.5,observed,41.0,7.8,observed,3.8,0.5,observed,19.7,1.0,observed,19.1,1.0,observed
2023M05,2023-05-01,2023-05,L,l,MP,mp,0.0,0.0,observed,,,suppressed,3.8,0.5,observed,4.4,0.5,observed,4.1,0.5,observed
2023M05,2023-05-01,2023-05,L,l,S,s,8.0,3.8,observed,19.4,6.5,observed,3.8,0.5,observed,36.7,1.3,observed,38.6,1.3,observed
2023M05,2023-05-01,2023-05,L,l,SD,SD,,,suppressed,2.8,2.8,observed,3.8,0.5,observed,17.3,1.0,observed,18.0,1.0,observed
2023M05,2023-05-01,2023-05,L,l,V,v,0.0,0.0,observed,,,suppressed,3.8,0.5,observed,8.0,0.7,observed,7.3,0.7,observed
2023M05,2023-05-01,2023-05,M,m,C,c,,,suppressed,3.9,1.3,observed,19.7,1.0,observed,4.4,0.5,observed,4.2,0.5,observed
2023M05,2023-05-01,2023-05,M,m,KD,kd,0.9,0.6,observed,21.1,2.9,observed,19.7,1.0,observed,3.7,0.5,observed,3.7,0.5,observed
2023M05,2023-05-01,2023-05,M,m,L,l,0.8,0.7,observed,18.8,2.8,observed,19.7,1.0,observed,3.8,0.5,observed,3.4,0.4,observed
2023M05,2023-05-01,2023-05,M,m,M,m,79.7,3.1,observed,0.0,0.0,observed,19.7,1.0,observed,19.7,1.0,observed,19.1,1.0,observed
2023M05,2023-05-01,2023-05,M,m,MP,mp,,,suppressed,1.1,1.0,observed,19.7,1.0,observed,4.4,0.5,observed,4.1,0.5,observed
2023M05,2023-05-01,2023-05,M,m,S,s,3.3,1.2,observed,15.9,2.9,observed,19.7,1.0,observed,36.7,1.3,observed,38.6,1.3,observed
2023M05,2023-05-01,2023-05,M,m,SD,SD,2.1,1.1,observed,19.1,2.9,observed,19.7,1.0,observed,17.3,1.0,observed,18.0,1.0,observed
2023M05,2023-05-01,2023-05,M,m,V,v,,,suppressed,0.6,0.6,observed,19.7,1.0,observed,8.0,0.7,observed,7.3,0.7,observed
2023M05,2023-05-01,2023-05,MP,mp,C,c,0.0,0.0,observed,5.4,3.1,observed,4.4,0.5,observed,4.4,0.5,observed,4.2,0.5,observed
2023M05,2023-05-01,2023-05,MP,mp,KD,kd,0.0,0.0,observed,,,suppressed,4.4,0.5,observed,3.7,0.5,observed,3.7,0.5,observed
2023M05,2023-05-01,2023-05,MP,mp,L,l,,,suppressed,,,suppressed,4.4,0.5,observed,3.8,0.5,observed,3.4,0.4,observed
2023M05,2023-05-01,2023-05,MP,mp,M,m,,,suppressed,,,suppressed,4.4,0.5,observed,19.7,1.0,observed,19.1,1.0,observed
2023M05,2023-05-01,2023-05,MP,mp,MP,mp,73.7,6.6,observed,0.0,0.0,observed,4.4,0.5,observed,4.4,0.5,observed,4.1,0.5,observed
2023M05,2023-05-01,2023-05,MP,mp,S,s,13.9,4.7,observed,49.6,7.7,observed,4.4,0.5,observed,36.7,1.3,observed,38.6,1.3,observed
2023M05,2023-05-01,2023-05,MP,mp,SD,SD,0.0,0.0,observed,,,suppressed,4.4,0.5,observed,17.3,1.0,observed,18.0,1.0,observed
2023M05,2023-05-01,2023-05,MP,mp,V,v,4.0,3.0,observed,23.8,6.1,observed,4.4,0.5,observed,8.0,0.7,observed,7.3,0.7,observed
2023M05,2023-05-01,2023-05,S,s,C,c,0.6,0.4,observed,18.9,2.1,observed,36.7,1.3,observed,4.4,0.5,observed,4.2,0.5,observed
2023M05,2023-05-01,2023-05,S,s,KD,kd,,,suppressed,1.7,1.0,observed,36.7,1.3,observed,3.7,0.5,observed,3.7,0.5,observed
2023M05,2023-05-01,2023-05,S,s,L,l,,,suppressed,5.2,1.2,observed,36.7,1.3,observed,3.8,0.5,observed,3.4,0.4,observed
2023M05,2023-05-01,2023-05,S,s,M,m,1.0,0.5,observed,10.0,1.8,observed,36.7,1.3,observed,19.7,1.0,observed,19.1,1.0,observed
2023M05,2023-05-01,2023-05,S,s,MP,mp,0.7,0.6,observed,12.8,1.8,observed,36.7,1.3,observed,4.4,0.5,observed,4.1,0.5,observed
2023M05,2023-05-01,2023-05,S,s,S,s,85.4,2.2,observed,0.0,0.0,observed,36.7,1.3,observed,36.7,1.3,observed,38.6,1.3,observed
2023M05,2023-05-01,2023-05,S,s,SD,SD,0.7,0.6,observed,3.7,1.2,observed,36.7,1.3,observed,17.3,1.0,observed,18.0,1.0,observed
2023M05,2023-05-01,2023-05,S,s,V,v,1.3,0.7,observed,20.9,2.2,observed,36.7,1.3,observed,8.0,0.7,observed,7.3,0.7,observed
2023M05,2023-05-01,2023-05,SD,SD,C,c,0.0,0.0,observed,,,suppressed,17.3,1.0,observed,4.4,0.5,observed,4.2,0.5,observed
2023M05,2023-05-01,2023-05,SD,SD,KD,kd,,,suppressed,13.0,3.0,observed,17.3,1.0,observed,3.7,0.5,observed,3.7,0.5,observed
2023M05,2023-05-01,2023-05,SD,SD,L,l,,,suppressed,1.0,0.8,observed,17.3,1.0,observed,3.8,0.5,observed,3.4,0.4,observed
2023M05,2023-05-01,2023-05,SD,SD,M,m,1.8,1.1,observed,48.1,4.7,observed,17.3,1.0,observed,19.7,1.0,observed,19.1,1.0,observed
2023M05,2023-05-01,2023-05,SD,SD,MP,mp,,,suppressed,1.6,1.3,observed,17.3,1.0,observed,4.4,0.5,observed,4.1,0.5,observed
2023M05,2023-05-01,2023-05,SD,SD,S,s,1.1,0.9,observed,7.9,2.5,observed,17.3,1.0,observed,36.7,1.3,observed,38.6,1.3,observed
2023M05,2023-05-01,2023-05,SD,SD,SD,SD,86.1,3.4,observed,0.0,0.0,observed,17.3,1.0,observed,17.3,1.0,observed,18.0,1.0,observed
2023M05,2023-05-01,2023-05,SD,SD,V,v,0.0,0.0,observed,1.3,1.0,observed,17.3,1.0,observed,8.0,0.7,observed,7.3,0.7,observed
2023M05,2023-05-01,2023-05,V,v,C,c,0.0,0.0,observed,,,suppressed,8.0,0.7,observed,4.4,0.5,observed,4.2,0.5,observed
2023M05,2023-05-01,2023-05,V,v,KD,kd,0.0,0.0,observed,,,suppressed,8.0,0.7,observed,3.7,0.5,observed,3.7,0.5,observed
2023M05,2023-05-01,2023-05,V,v,L,l,,,suppressed,1.2,1.2,observed,8.0,0.7,observed,3.8,0.5,observed,3.4,0.4,observed
2023M05,2023-05-01,2023-05,V,v,M,m,,,suppressed,1.7,1.5,observed,8.0,0.7,observed,19.7,1.0,observed,19.1,1.0,observed
2023M05,2023-05-01,2023-05,V,v,MP,mp,2.5,1.7,observed,24.3,5.1,observed,8.0,0.7,observed,4.4,0.5,observed,4.1,0.5,observed
2023M05,2023-05-01,2023-05,V,v,S,s,10.9,3.9,observed,51.7,5.9,observed,8.0,0.7,observed,36.7,1.3,observed,38.6,1.3,observed
2023M05,2023-05-01,2023-05,V,v,SD,SD,,,suppressed,1.3,1.3,observed,8.0,0.7,observed,17.3,1.0,observed,18.0,1.0,observed
2023M05,2023-05-01,2023-05,V,v,V,v,76.3,5.3,observed,0.0,0.0,observed,8.0,0.7,observed,8.0,0.7,observed,7.3,0.7,observed
2024M05,2024-05-01,2024-05,C,c,C,c,67.7,7.7,observed,0.0,0.0,observed,4.9,0.7,observed,4.9,0.7,observed,4.5,0.6,observed
2024M05,2024-05-01,2024-05,C,c,KD,kd,,,suppressed,2.0,2.0,observed,4.9,0.7,observed,3.1,0.5,observed,2.8,0.5,observed
2024M05,2024-05-01,2024-05,C,c,L,l,0.0,0.0,observed,17.4,5.9,observed,4.9,0.7,observed,3.6,0.5,observed,3.2,0.5,observed
2024M05,2024-05-01,2024-05,C,c,M,m,5.0,3.1,observed,14.3,5.0,observed,4.9,0.7,observed,19.7,1.1,observed,19.8,1.1,observed
2024M05,2024-05-01,2024-05,C,c,MP,mp,,,suppressed,5.6,3.1,observed,4.9,0.7,observed,5.1,0.6,observed,5.2,0.6,observed
2024M05,2024-05-01,2024-05,C,c,S,s,7.8,4.6,observed,36.4,7.5,observed,4.9,0.7,observed,34.1,1.3,observed,35.0,1.3,observed
2024M05,2024-05-01,2024-05,C,c,SD,SD,,,suppressed,,,suppressed,4.9,0.7,observed,18.5,1.0,observed,19.5,1.0,observed
2024M05,2024-05-01,2024-05,C,c,V,v,0.0,0.0,observed,,,suppressed,4.9,0.7,observed,8.8,0.8,observed,8.2,0.8,observed
2024M05,2024-05-01,2024-05,KD,kd,C,c,,,suppressed,7.8,5.0,observed,3.1,0.5,observed,4.9,0.7,observed,4.5,0.6,observed
2024M05,2024-05-01,2024-05,KD,kd,KD,kd,61.6,9.5,observed,0.0,0.0,observed,3.1,0.5,observed,3.1,0.5,observed,2.8,0.5,observed
2024M05,2024-05-01,2024-05,KD,kd,L,l,0.0,0.0,observed,4.4,3.5,observed,3.1,0.5,observed,3.6,0.5,observed,3.2,0.5,observed
2024M05,2024-05-01,2024-05,KD,kd,M,m,8.6,5.3,observed,38.8,9.6,observed,3.1,0.5,observed,19.7,1.1,observed,19.8,1.1,observed
2024M05,2024-05-01,2024-05,KD,kd,MP,mp,,,suppressed,,,suppressed,3.1,0.5,observed,5.1,0.6,observed,5.2,0.6,observed
2024M05,2024-05-01,2024-05,KD,kd,S,s,,,suppressed,8.3,6.4,observed,3.1,0.5,observed,34.1,1.3,observed,35.0,1.3,observed
2024M05,2024-05-01,2024-05,KD,kd,SD,SD,6.0,4.6,observed,16.9,7.2,observed,3.1,0.5,observed,18.5,1.0,observed,19.5,1.0,observed
2024M05,2024-05-01,2024-05,KD,kd,V,v,0.0,0.0,observed,,,suppressed,3.1,0.5,observed,8.8,0.8,observed,8.2,0.8,observed
2024M05,2024-05-01,2024-05,L,l,C,c,5.8,3.4,observed,21.8,6.4,observed,3.6,0.5,observed,4.9,0.7,observed,4.5,0.6,observed
2024M05,2024-05-01,2024-05,L,l,KD,kd,0.0,0.0,observed,6.4,3.8,observed,3.6,0.5,observed,3.1,0.5,observed,2.8,0.5,observed
2024M05,2024-05-01,2024-05,L,l,L,l,65.0,7.9,observed,0.0,0.0,observed,3.6,0.5,observed,3.6,0.5,observed,3.2,0.5,observed
2024M05,2024-05-01,2024-05,L,l,M,m,6.3,3.9,observed,35.3,7.9,observed,3.6,0.5,observed,19.7,1.1,observed,19.8,1.1,observed
2024M05,2024-05-01,2024-05,L,l,MP,mp,0.0,0.0,observed,,,suppressed,3.6,0.5,observed,5.1,0.6,observed,5.2,0.6,observed
2024M05,2024-05-01,2024-05,L,l,S,s,6.4,3.6,observed,18.3,6.0,observed,3.6,0.5,observed,34.1,1.3,observed,35.0,1.3,observed
2024M05,2024-05-01,2024-05,L,l,SD,SD,0.0,0.0,observed,3.0,2.7,observed,3.6,0.5,observed,18.5,1.0,observed,19.5,1.0,observed
2024M05,2024-05-01,2024-05,L,l,V,v,,,suppressed,,,suppressed,3.6,0.5,observed,8.8,0.8,observed,8.2,0.8,observed
2024M05,2024-05-01,2024-05,M,m,C,c,,,suppressed,4.7,1.4,observed,19.7,1.1,observed,4.9,0.7,observed,4.5,0.6,observed
2024M05,2024-05-01,2024-05,M,m,KD,kd,1.8,1.2,observed,17.6,2.7,observed,19.7,1.1,observed,3.1,0.5,observed,2.8,0.5,observed
2024M05,2024-05-01,2024-05,M,m,L,l,1.1,0.8,observed,17.6,2.7,observed,19.7,1.1,observed,3.6,0.5,observed,3.2,0.5,observed
2024M05,2024-05-01,2024-05,M,m,M,m,75.0,3.4,observed,0.0,0.0,observed,19.7,1.1,observed,19.7,1.1,observed,19.8,1.1,observed
2024M05,2024-05-01,2024-05,M,m,MP,mp,,,suppressed,1.4,0.8,observed,19.7,1.1,observed,5.1,0.6,observed,5.2,0.6,observed
2024M05,2024-05-01,2024-05,M,m,S,s,2.0,1.0,observed,13.2,2.5,observed,19.7,1.1,observed,34.1,1.3,observed,35.0,1.3,observed
2024M05,2024-05-01,2024-05,M,m,SD,SD,5.0,1.6,observed,23.7,3.0,observed,19.7,1.1,observed,18.5,1.0,observed,19.5,1.0,observed
2024M05,2024-05-01,2024-05,M,m,V,v,,,suppressed,1.0,0.7,observed,19.7,1.1,observed,8.8,0.8,observed,8.2,0.8,observed
2024M05,2024-05-01,2024-05,MP,mp,C,c,1.9,1.9,observed,9.2,3.7,observed,5.1,0.6,observed,4.9,0.7,observed,4.5,0.6,observed
2024M05,2024-05-01,2024-05,MP,mp,KD,kd,0.0,0.0,observed,,,suppressed,5.1,0.6,observed,3.1,0.5,observed,2.8,0.5,observed
2024M05,2024-05-01,2024-05,MP,mp,L,l,,,suppressed,1.7,1.7,observed,5.1,0.6,observed,3.6,0.5,observed,3.2,0.5,observed
2024M05,2024-05-01,2024-05,MP,mp,M,m,,,suppressed,2.3,2.0,observed,5.1,0.6,observed,19.7,1.1,observed,19.8,1.1,observed
2024M05,2024-05-01,2024-05,MP,mp,MP,mp,77.4,5.6,observed,0.0,0.0,observed,5.1,0.6,observed,5.1,0.6,observed,5.2,0.6,observed
2024M05,2024-05-01,2024-05,MP,mp,S,s,10.3,4.0,observed,44.6,6.5,observed,5.1,0.6,observed,34.1,1.3,observed,35.0,1.3,observed
2024M05,2024-05-01,2024-05,MP,mp,SD,SD,,,suppressed,,,suppressed,5.1,0.6,observed,18.5,1.0,observed,19.5,1.0,observed
2024M05,2024-05-01,2024-05,MP,mp,V,v,,,suppressed,29.1,6.1,observed,5.1,0.6,observed,8.8,0.8,observed,8.2,0.8,observed
2024M05,2024-05-01,2024-05,S,s,C,c,0.7,0.4,observed,12.7,1.7,observed,34.1,1.3,observed,4.9,0.7,observed,4.5,0.6,observed
2024M05,2024-05-01,2024-05,S,s,KD,kd,,,suppressed,1.6,0.9,observed,34.1,1.3,observed,3.1,0.5,observed,2.8,0.5,observed
2024M05,2024-05-01,2024-05,S,s,L,l,,,suppressed,5.2,1.2,observed,34.1,1.3,observed,3.6,0.5,observed,3.2,0.5,observed
2024M05,2024-05-01,2024-05,S,s,M,m,1.1,0.7,observed,9.3,1.7,observed,34.1,1.3,observed,19.7,1.1,observed,19.8,1.1,observed
2024M05,2024-05-01,2024-05,S,s,MP,mp,1.2,0.6,observed,17.7,2.3,observed,34.1,1.3,observed,5.1,0.6,observed,5.2,0.6,observed
2024M05,2024-05-01,2024-05,S,s,S,s,84.0,2.4,observed,0.0,0.0,observed,34.1,1.3,observed,34.1,1.3,observed,35.0,1.3,observed
2024M05,2024-05-01,2024-05,S,s,SD,SD,0.6,0.4,observed,3.3,1.0,observed,34.1,1.3,observed,18.5,1.0,observed,19.5,1.0,observed
2024M05,2024-05-01,2024-05,S,s,V,v,1.6,0.9,observed,21.9,2.4,observed,34.1,1.3,observed,8.8,0.8,observed,8.2,0.8,observed
2024M05,2024-05-01,2024-05,SD,SD,C,c,0.0,0.0,observed,,,suppressed,18.5,1.0,observed,4.9,0.7,observed,4.5,0.6,observed
2024M05,2024-05-01,2024-05,SD,SD,KD,kd,,,suppressed,12.3,2.9,observed,18.5,1.0,observed,3.1,0.5,observed,2.8,0.5,observed
2024M05,2024-05-01,2024-05,SD,SD,L,l,,,suppressed,2.5,1.6,observed,18.5,1.0,observed,3.6,0.5,observed,3.2,0.5,observed
2024M05,2024-05-01,2024-05,SD,SD,M,m,1.9,1.0,observed,44.9,4.3,observed,18.5,1.0,observed,19.7,1.1,observed,19.8,1.1,observed
2024M05,2024-05-01,2024-05,SD,SD,MP,mp,0.0,0.0,observed,1.4,1.0,observed,18.5,1.0,observed,5.1,0.6,observed,5.2,0.6,observed
2024M05,2024-05-01,2024-05,SD,SD,S,s,1.0,0.8,observed,10.3,2.7,observed,18.5,1.0,observed,34.1,1.3,observed,35.0,1.3,observed
2024M05,2024-05-01,2024-05,SD,SD,SD,SD,89.5,2.7,observed,0.0,0.0,observed,18.5,1.0,observed,18.5,1.0,observed,19.5,1.0,observed
2024M05,2024-05-01,2024-05,SD,SD,V,v,,,suppressed,1.1,0.8,observed,18.5,1.0,observed,8.8,0.8,observed,8.2,0.8,observed
2024M05,2024-05-01,2024-05,V,v,C,c,0.0,0.0,observed,1.1,1.1,observed,8.8,0.8,observed,4.9,0.7,observed,4.5,0.6,observed
2024M05,2024-05-01,2024-05,V,v,KD,kd,0.0,0.0,observed,,,suppressed,8.8,0.8,observed,3.1,0.5,observed,2.8,0.5,observed
2024M05,2024-05-01,2024-05,V,v,L,l,0.0,0.0,observed,,,suppressed,8.8,0.8,observed,3.6,0.5,observed,3.2,0.5,observed
2024M05,2024-05-01,2024-05,V,v,M,m,,,suppressed,1.9,1.4,observed,8.8,0.8,observed,19.7,1.1,observed,19.8,1.1,observed
2024M05,2024-05-01,2024-05,V,v,MP,mp,2.6,1.5,observed,24.9,4.7,observed,8.8,0.8,observed,5.1,0.6,observed,5.2,0.6,observed
2024M05,2024-05-01,2024-05,V,v,S,s,9.4,3.6,observed,48.1,5.9,observed,8.8,0.8,observed,34.1,1.3,observed,35.0,1.3,observed
2024M05,2024-05-01,2024-05,V,v,SD,SD,0.0,0.0,observed,,,suppressed,8.8,0.8,observed,18.5,1.0,observed,19.5,1.0,observed
2024M05,2024-05-01,2024-05,V,v,V,v,75.7,5.4,observed,0.0,0.0,observed,8.8,0.8,observed,8.8,0.8,observed,8.2,0.8,observed
2025M05,2025-05-01,2025-05,C,c,C,c,72.6,6.4,observed,0.0,0.0,observed,5.2,0.6,observed,5.2,0.6,observed,5.5,0.6,observed
2025M05,2025-05-01,2025-05,C,c,KD,kd,0.0,0.0,observed,,,suppressed,5.2,0.6,observed,3.5,0.5,observed,3.4,0.5,observed
2025M05,2025-05-01,2025-05,C,c,L,l,,,suppressed,14.6,4.8,observed,5.2,0.6,observed,3.2,0.5,observed,2.8,0.4,observed
2025M05,2025-05-01,2025-05,C,c,M,m,4.3,2.8,observed,19.5,5.5,observed,5.2,0.6,observed,18.7,1.0,observed,18.3,0.9,observed
2025M05,2025-05-01,2025-05,C,c,MP,mp,,,suppressed,6.2,3.2,observed,5.2,0.6,observed,6.3,0.6,observed,6.5,0.7,observed
2025M05,2025-05-01,2025-05,C,c,S,s,5.6,3.0,observed,39.4,6.9,observed,5.2,0.6,observed,35.9,1.3,observed,36.2,1.2,observed
2025M05,2025-05-01,2025-05,C,c,SD,SD,,,suppressed,,,suppressed,5.2,0.6,observed,17.5,1.1,observed,18.0,1.0,observed
2025M05,2025-05-01,2025-05,C,c,V,v,,,suppressed,1.8,1.8,observed,5.2,0.6,observed,7.6,0.7,observed,7.1,0.7,observed
2025M05,2025-05-01,2025-05,KD,kd,C,c,,,suppressed,4.4,3.5,observed,3.5,0.5,observed,5.2,0.6,observed,5.5,0.6,observed
2025M05,2025-05-01,2025-05,KD,kd,KD,kd,70.6,7.9,observed,0.0,0.0,observed,3.5,0.5,observed,3.5,0.5,observed,3.4,0.5,observed
2025M05,2025-05-01,2025-05,KD,kd,L,l,,,suppressed,,,suppressed,3.5,0.5,observed,3.2,0.5,observed,2.8,0.4,observed
2025M05,2025-05-01,2025-05,KD,kd,M,m,3.7,3.2,observed,43.6,8.7,observed,3.5,0.5,observed,18.7,1.0,observed,18.3,0.9,observed
2025M05,2025-05-01,2025-05,KD,kd,MP,mp,,,suppressed,4.2,3.6,observed,3.5,0.5,observed,6.3,0.6,observed,6.5,0.7,observed
2025M05,2025-05-01,2025-05,KD,kd,S,s,,,suppressed,9.4,5.1,observed,3.5,0.5,observed,35.9,1.3,observed,36.2,1.2,observed
2025M05,2025-05-01,2025-05,KD,kd,SD,SD,4.1,3.6,observed,14.8,6.4,observed,3.5,0.5,observed,17.5,1.1,observed,18.0,1.0,observed
2025M05,2025-05-01,2025-05,KD,kd,V,v,0.0,0.0,observed,,,suppressed,3.5,0.5,observed,7.6,0.7,observed,7.1,0.7,observed
2025M05,2025-05-01,2025-05,L,l,C,c,5.5,3.8,observed,19.5,6.6,observed,3.2,0.5,observed,5.2,0.6,observed,5.5,0.6,observed
2025M05,2025-05-01,2025-05,L,l,KD,kd,,,suppressed,3.2,2.6,observed,3.2,0.5,observed,3.5,0.5,observed,3.4,0.5,observed
2025M05,2025-05-01,2025-05,L,l,L,l,59.9,8.3,observed,0.0,0.0,observed,3.2,0.5,observed,3.2,0.5,observed,2.8,0.4,observed
2025M05,2025-05-01,2025-05,L,l,M,m,5.8,3.8,observed,34.4,7.9,observed,3.2,0.5,observed,18.7,1.0,observed,18.3,0.9,observed
2025M05,2025-05-01,2025-05,L,l,MP,mp,0.0,0.0,observed,6.1,4.0,observed,3.2,0.5,observed,6.3,0.6,observed,6.5,0.7,observed
2025M05,2025-05-01,2025-05,L,l,S,s,7.9,4.5,observed,22.4,7.6,observed,3.2,0.5,observed,35.9,1.3,observed,36.2,1.2,observed
2025M05,2025-05-01,2025-05,L,l,SD,SD,,,suppressed,,,suppressed,3.2,0.5,observed,17.5,1.1,observed,18.0,1.0,observed
2025M05,2025-05-01,2025-05,L,l,V,v,0.0,0.0,observed,,,suppressed,3.2,0.5,observed,7.6,0.7,observed,7.1,0.7,observed
2025M05,2025-05-01,2025-05,M,m,C,c,,,suppressed,4.9,1.5,observed,18.7,1.0,observed,5.2,0.6,observed,5.5,0.6,observed
2025M05,2025-05-01,2025-05,M,m,KD,kd,2.2,1.0,observed,18.3,2.6,observed,18.7,1.0,observed,3.5,0.5,observed,3.4,0.5,observed
2025M05,2025-05-01,2025-05,M,m,L,l,0.7,0.5,observed,14.9,2.3,observed,18.7,1.0,observed,3.2,0.5,observed,2.8,0.4,observed
2025M05,2025-05-01,2025-05,M,m,M,m,80.6,3.1,observed,0.0,0.0,observed,18.7,1.0,observed,18.7,1.0,observed,18.3,0.9,observed
2025M05,2025-05-01,2025-05,M,m,MP,mp,,,suppressed,0.9,0.6,observed,18.7,1.0,observed,6.3,0.6,observed,6.5,0.7,observed
2025M05,2025-05-01,2025-05,M,m,S,s,1.8,0.9,observed,14.6,2.6,observed,18.7,1.0,observed,35.9,1.3,observed,36.2,1.2,observed
2025M05,2025-05-01,2025-05,M,m,SD,SD,2.6,1.3,observed,22.8,3.1,observed,18.7,1.0,observed,17.5,1.1,observed,18.0,1.0,observed
2025M05,2025-05-01,2025-05,M,m,V,v,0.0,0.0,observed,0.5,0.5,observed,18.7,1.0,observed,7.6,0.7,observed,7.1,0.7,observed
2025M05,2025-05-01,2025-05,MP,mp,C,c,,,suppressed,8.1,3.5,observed,6.3,0.6,observed,5.2,0.6,observed,5.5,0.6,observed
2025M05,2025-05-01,2025-05,MP,mp,KD,kd,0.0,0.0,observed,,,suppressed,6.3,0.6,observed,3.5,0.5,observed,3.4,0.5,observed
2025M05,2025-05-01,2025-05,MP,mp,L,l,0.0,0.0,observed,2.0,1.8,observed,6.3,0.6,observed,3.2,0.5,observed,2.8,0.4,observed
2025M05,2025-05-01,2025-05,MP,mp,M,m,,,suppressed,2.9,2.8,observed,6.3,0.6,observed,18.7,1.0,observed,18.3,0.9,observed
2025M05,2025-05-01,2025-05,MP,mp,MP,mp,77.6,5.8,observed,0.0,0.0,observed,6.3,0.6,observed,6.3,0.6,observed,6.5,0.7,observed
2025M05,2025-05-01,2025-05,MP,mp,S,s,6.1,2.8,observed,46.3,6.3,observed,6.3,0.6,observed,35.9,1.3,observed,36.2,1.2,observed
2025M05,2025-05-01,2025-05,MP,mp,SD,SD,,,suppressed,1.9,1.9,observed,6.3,0.6,observed,17.5,1.1,observed,18.0,1.0,observed
2025M05,2025-05-01,2025-05,MP,mp,V,v,,,suppressed,25.2,5.3,observed,6.3,0.6,observed,7.6,0.7,observed,7.1,0.7,observed
2025M05,2025-05-01,2025-05,S,s,C,c,0.7,0.4,observed,14.1,1.9,observed,35.9,1.3,observed,5.2,0.6,observed,5.5,0.6,observed
2025M05,2025-05-01,2025-05,S,s,KD,kd,,,suppressed,1.4,0.8,observed,35.9,1.3,observed,3.5,0.5,observed,3.4,0.5,observed
2025M05,2025-05-01,2025-05,S,s,L,l,0.3,0.3,observed,4.4,1.1,observed,35.9,1.3,observed,3.2,0.5,observed,2.8,0.4,observed
2025M05,2025-05-01,2025-05,S,s,M,m,1.0,0.5,observed,9.3,1.5,observed,35.9,1.3,observed,18.7,1.0,observed,18.3,0.9,observed
2025M05,2025-05-01,2025-05,S,s,MP,mp,1.0,0.5,observed,16.4,2.1,observed,35.9,1.3,observed,6.3,0.6,observed,6.5,0.7,observed
2025M05,2025-05-01,2025-05,S,s,S,s,85.0,2.2,observed,0.0,0.0,observed,35.9,1.3,observed,35.9,1.3,observed,36.2,1.2,observed
2025M05,2025-05-01,2025-05,S,s,SD,SD,0.7,0.4,observed,4.7,1.2,observed,35.9,1.3,observed,17.5,1.1,observed,18.0,1.0,observed
2025M05,2025-05-01,2025-05,S,s,V,v,0.6,0.4,observed,22.0,2.3,observed,35.9,1.3,observed,7.6,0.7,observed,7.1,0.7,observed
2025M05,2025-05-01,2025-05,SD,SD,C,c,0.0,0.0,observed,1.3,1.2,observed,17.5,1.1,observed,5.2,0.6,observed,5.5,0.6,observed
2025M05,2025-05-01,2025-05,SD,SD,KD,kd,0.0,0.0,observed,10.9,2.8,observed,17.5,1.1,observed,3.5,0.5,observed,3.4,0.5,observed
