wave,survey_date,period,best_party_code_raw,best_party_raw,best_party,best_party_type,second_choice_code_raw,second_choice_raw,second_choice_party,second_choice_type,estimate_pct,margin_error_pp,value_status,source_table
2024M05,2024-05-01,2024-05,s,S,S,parliamentary_party,v,V,V,parliamentary_party,21.9,2.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,s,S,S,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,15.3,2.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,s,S,S,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,c,C,C,parliamentary_party,1.1,1.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,8.2,3.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,m,M,M,parliamentary_party,1.9,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,mp,MP,MP,parliamentary_party,24.9,4.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,s,S,S,parliamentary_party,48.1,5.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,9.6,4.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,v,V,V,parliamentary_party,övr,övriga,OTHER,other_party,3.8,2.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,SD,SD,SD,parliamentary_party,32.1,12.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,17.2,11.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,m,M,M,parliamentary_party,7.5,5.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,s,S,S,parliamentary_party,16.2,10.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,v,V,V,parliamentary_party,9.2,8.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2024M05,2024-05-01,2024-05,övr,övriga,OTHER,other_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,c,C,C,parliamentary_party,1.3,1.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,19.1,3.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,kd,KD,KD,parliamentary_party,10.9,2.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,l,L,L,parliamentary_party,2.1,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,m,M,M,parliamentary_party,45.7,4.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,s,S,S,parliamentary_party,6.3,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,v,V,V,parliamentary_party,1.5,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,8.0,2.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,SD,SD,SD,parliamentary_party,övr,övriga,OTHER,other_party,4.2,1.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,6.4,3.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,l,L,L,parliamentary_party,14.6,4.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,m,M,M,parliamentary_party,19.5,5.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,mp,MP,MP,parliamentary_party,6.2,3.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,s,S,S,parliamentary_party,39.4,6.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,v,V,V,parliamentary_party,1.8,1.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,10.5,4.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,c,C,C,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,SD,SD,SD,parliamentary_party,6.2,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,c,C,C,parliamentary_party,6.3,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,10.9,1.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,kd,KD,KD,parliamentary_party,5.1,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,l,L,L,parliamentary_party,4.8,0.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,m,M,M,parliamentary_party,12.8,1.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,mp,MP,MP,parliamentary_party,7.7,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,s,S,S,parliamentary_party,11.1,0.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,v,V,V,parliamentary_party,8.4,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,25.3,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,övr,övriga,OTHER,other_party,1.4,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,s,S,S,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,100.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,SD,SD,SD,parliamentary_party,14.8,6.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,c,C,C,parliamentary_party,4.4,3.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,11.2,6.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,m,M,M,parliamentary_party,43.6,8.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,mp,MP,MP,parliamentary_party,4.2,3.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,s,S,S,parliamentary_party,9.4,5.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,8.3,4.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,kd,KD,KD,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,c,C,C,parliamentary_party,19.5,6.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,6.8,4.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,kd,KD,KD,parliamentary_party,3.2,2.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,m,M,M,parliamentary_party,34.4,7.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,mp,MP,MP,parliamentary_party,6.1,4.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,s,S,S,parliamentary_party,22.4,7.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,6.0,4.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,l,L,L,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,SD,SD,SD,parliamentary_party,22.8,3.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,c,C,C,parliamentary_party,4.9,1.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,11.1,2.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,kd,KD,KD,parliamentary_party,18.3,2.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,l,L,L,parliamentary_party,14.9,2.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,mp,MP,MP,parliamentary_party,0.9,0.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,s,S,S,parliamentary_party,14.6,2.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,v,V,V,parliamentary_party,0.5,0.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,11.1,2.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,m,M,M,parliamentary_party,övr,övriga,OTHER,other_party,0.9,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,SD,SD,SD,parliamentary_party,1.9,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,c,C,C,parliamentary_party,8.1,3.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,5.4,3.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,l,L,L,parliamentary_party,2.0,1.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,m,M,M,parliamentary_party,2.9,2.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,s,S,S,parliamentary_party,46.3,6.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,v,V,V,parliamentary_party,25.2,5.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,6.4,3.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,mp,MP,MP,parliamentary_party,övr,övriga,OTHER,other_party,1.4,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,SD,SD,SD,parliamentary_party,4.7,1.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,c,C,C,parliamentary_party,14.1,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,14.9,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,kd,KD,KD,parliamentary_party,1.4,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,l,L,L,parliamentary_party,4.4,1.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,m,M,M,parliamentary_party,9.3,1.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,mp,MP,MP,parliamentary_party,16.4,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,s,S,S,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,v,V,V,parliamentary_party,22.0,2.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,12.4,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,s,S,S,parliamentary_party,övr,övriga,OTHER,other_party,0.4,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,SD,SD,SD,parliamentary_party,3.5,2.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,c,C,C,parliamentary_party,1.5,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,9.8,3.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,l,L,L,parliamentary_party,1.4,1.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,m,M,M,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,mp,MP,MP,parliamentary_party,30.4,5.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,s,S,S,parliamentary_party,41.5,5.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,7.9,3.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,v,V,V,parliamentary_party,övr,övriga,OTHER,other_party,3.1,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,SD,SD,SD,parliamentary_party,25.7,12.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,11.1,8.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,m,M,M,parliamentary_party,8.0,7.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,s,S,S,parliamentary_party,13.1,10.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,18.6,12.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2025M05,2025-05-01,2025-05,övr,övriga,OTHER,other_party,övr,övriga,OTHER,other_party,11.6,8.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2026M05,2026-05-01,2026-05,SD,SD,SD,parliamentary_party,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2026M05,2026-05-01,2026-05,SD,SD,SD,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2026M05,2026-05-01,2026-05,SD,SD,SD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,14.8,3.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2026M05,2026-05-01,2026-05,SD,SD,SD,parliamentary_party,kd,KD,KD,parliamentary_party,21.2,3.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2026M05,2026-05-01,2026-05,SD,SD,SD,parliamentary_party,l,L,L,parliamentary_party,1.7,1.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2026M05,2026-05-01,2026-05,SD,SD,SD,parliamentary_party,m,M,M,parliamentary_party,44.0,4.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
