model,origin_date,target_date,horizon_days,party,point_forecast,predictive_mean,actual,error,absolute_error,squared_error,p05,p10,p25,p50,p75,p90,p95,interval50_contains_actual,interval80_contains_actual,interval90_contains_actual,width_50,width_80,width_90,crps,samples_count,seed,origin_estimate_date,origin_estimate_age_days
no_change,2026-06-11,2026-07-09,28,KD,5.896,5.8981,6.1,-0.204,0.204,0.041608,5.435,5.5287,5.7011,5.896,6.0868,6.2589,6.3825,0,1,1,0.3858,0.7302,0.9475,0.122939,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-07-09,28,S,32.1689,32.1813,31.5,0.6689,0.6689,0.447423,31.3633,31.5576,31.8481,32.1689,32.5233,32.828,33.0141,0,0,1,0.6752,1.2705,1.6508,0.438792,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-07-09,28,V,8.4908,8.4908,8.2,0.2908,0.2908,0.084584,8.0556,8.151,8.3063,8.4908,8.6669,8.844,8.9342,0,1,1,0.3606,0.6929,0.8786,0.175779,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-07-09,28,MP,6.8948,6.9062,7.2,-0.3052,0.3052,0.093162,6.26,6.3915,6.6275,6.8948,7.1757,7.4372,7.585,0,1,1,0.5482,1.0457,1.325,0.180087,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-07-09,28,SD,19.3717,19.3754,19.3,0.0717,0.0717,0.00514,18.6281,18.7973,19.0693,19.3717,19.6871,19.9525,20.1228,1,1,1,0.6178,1.1552,1.4947,0.112537,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-07-09,28,REST,1.7893,1.8529,1.8,-0.0107,0.0107,0.000114,1.1763,1.2932,1.5123,1.7893,2.1296,2.4823,2.7229,1,1,1,0.6172,1.189,1.5466,0.107826,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-08-06,56,M,17.1858,17.1895,17.9,-0.7142,0.7142,0.510038,16.6085,16.7379,16.9447,17.1858,17.4283,17.6455,17.7842,0,0,0,0.4835,0.9076,1.1757,0.515985,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-08-06,56,L,1.8955,1.9009,2.0,-0.1045,0.1045,0.010925,1.7099,1.7488,1.8165,1.8955,1.9813,2.0596,2.1052,0,1,1,0.1648,0.3109,0.3953,0.061322,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-08-06,56,C,6.2027,6.205,6.7,-0.4973,0.4973,0.247261,5.7865,5.8794,6.0279,6.2027,6.3776,6.5358,6.6172,0,0,0,0.3496,0.6564,0.8308,0.356403,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-08-06,56,KD,5.896,5.8981,6.3,-0.404,0.404,0.1632,5.435,5.5287,5.7011,5.896,6.0868,6.2589,6.3825,0,0,1,0.3858,0.7302,0.9475,0.264263,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-08-06,56,S,32.1689,32.1813,30.8,1.3689,1.3689,1.873879,31.3633,31.5576,31.8481,32.1689,32.5233,32.828,33.0141,0,0,0,0.6752,1.2705,1.6508,1.100421,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-08-06,56,V,8.4908,8.4908,7.8,0.6908,0.6908,0.477251,8.0556,8.151,8.3063,8.4908,8.6669,8.844,8.9342,0,0,0,0.3606,0.6929,0.8786,0.5407,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-08-06,56,MP,6.8948,6.9062,7.3,-0.4052,0.4052,0.164208,6.26,6.3915,6.6275,6.8948,7.1757,7.4372,7.585,0,1,1,0.5482,1.0457,1.325,0.241015,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-08-06,56,SD,19.3717,19.3754,19.2,0.1717,0.1717,0.029478,18.6281,18.7973,19.0693,19.3717,19.6871,19.9525,20.1228,1,1,1,0.6178,1.1552,1.4947,0.132912,5000,1860573666,2026-06-11,0
no_change,2026-06-11,2026-08-06,56,REST,1.7893,1.8529,2.0,-0.2107,0.2107,0.044384,1.1763,1.2932,1.5123,1.7893,2.1296,2.4823,2.7229,1,1,1,0.6172,1.189,1.5466,0.143094,5000,1860573666,2026-06-11,0
no_change,2026-06-18,2026-06-25,7,M,17.2787,17.2777,17.5,-0.2213,0.2213,0.048964,16.7229,16.8373,17.0459,17.2787,17.506,17.7109,17.8233,1,1,1,0.4602,0.8736,1.1003,0.135478,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-06-25,7,L,1.8996,1.901,1.9,-0.0004,0.0004,0.0,1.7111,1.7516,1.8196,1.8996,1.9782,2.0517,2.0952,1,1,1,0.1586,0.3001,0.3841,0.027404,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-06-25,7,C,6.2885,6.2971,6.4,-0.1115,0.1115,0.012433,5.9121,5.9975,6.1338,6.2885,6.4568,6.6079,6.7014,1,1,1,0.323,0.6104,0.7893,0.075497,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-06-25,7,KD,5.9979,6.0062,5.9,0.0979,0.0979,0.009594,5.561,5.655,5.8184,5.9979,6.1838,6.3643,6.4709,1,1,1,0.3654,0.7092,0.9099,0.078345,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-06-25,7,S,32.0695,32.0673,31.8,0.2695,0.2695,0.072621,31.3205,31.4848,31.7651,32.0695,32.373,32.6484,32.8074,1,1,1,0.6079,1.1635,1.4869,0.16742,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-06-25,7,V,8.297,8.2992,8.2,0.097,0.097,0.009401,7.9039,7.9914,8.1337,8.297,8.4633,8.6178,8.6982,1,1,1,0.3296,0.6264,0.7943,0.071841,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-06-25,7,MP,7.0991,7.1122,7.1,-0.0009,0.0009,1e-06,6.4981,6.6245,6.8429,7.0991,7.3672,7.6151,7.7722,1,1,1,0.5242,0.9906,1.2741,0.090947,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-06-25,7,SD,19.3697,19.3919,19.3,0.0697,0.0697,0.004857,18.7251,18.874,19.1057,19.3697,19.6715,19.9288,20.0967,1,1,1,0.5658,1.0548,1.3716,0.102302,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-06-25,7,REST,1.599,1.6475,1.9,-0.301,0.301,0.090602,1.0676,1.1696,1.3572,1.599,1.8876,2.1775,2.389,0,1,1,0.5305,1.0078,1.3214,0.174599,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-02,14,M,17.2787,17.2777,17.5,-0.2213,0.2213,0.048964,16.7229,16.8373,17.0459,17.2787,17.506,17.7109,17.8233,1,1,1,0.4602,0.8736,1.1003,0.135478,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-02,14,L,1.8996,1.901,1.9,-0.0004,0.0004,0.0,1.7111,1.7516,1.8196,1.8996,1.9782,2.0517,2.0952,1,1,1,0.1586,0.3001,0.3841,0.027404,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-02,14,C,6.2885,6.2971,6.5,-0.2115,0.2115,0.044734,5.9121,5.9975,6.1338,6.2885,6.4568,6.6079,6.7014,0,1,1,0.323,0.6104,0.7893,0.123456,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-02,14,KD,5.9979,6.0062,6.0,-0.0021,0.0021,4e-06,5.561,5.655,5.8184,5.9979,6.1838,6.3643,6.4709,1,1,1,0.3654,0.7092,0.9099,0.063983,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-02,14,S,32.0695,32.0673,31.7,0.3695,0.3695,0.136517,31.3205,31.4848,31.7651,32.0695,32.373,32.6484,32.8074,0,1,1,0.6079,1.1635,1.4869,0.219285,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-02,14,V,8.297,8.2992,8.2,0.097,0.097,0.009401,7.9039,7.9914,8.1337,8.297,8.4633,8.6178,8.6982,1,1,1,0.3296,0.6264,0.7943,0.071841,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-02,14,MP,7.0991,7.1122,7.1,-0.0009,0.0009,1e-06,6.4981,6.6245,6.8429,7.0991,7.3672,7.6151,7.7722,1,1,1,0.5242,0.9906,1.2741,0.090947,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-02,14,SD,19.3697,19.3919,19.3,0.0697,0.0697,0.004857,18.7251,18.874,19.1057,19.3697,19.6715,19.9288,20.0967,1,1,1,0.5658,1.0548,1.3716,0.102302,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-02,14,REST,1.599,1.6475,1.8,-0.201,0.201,0.040402,1.0676,1.1696,1.3572,1.599,1.8876,2.1775,2.389,1,1,1,0.5305,1.0078,1.3214,0.13023,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-16,28,M,17.2787,17.2777,17.6,-0.3213,0.3213,0.10322,16.7229,16.8373,17.0459,17.2787,17.506,17.7109,17.8233,0,1,1,0.4602,0.8736,1.1003,0.193328,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-16,28,L,1.8996,1.901,2.0,-0.1004,0.1004,0.010075,1.7111,1.7516,1.8196,1.8996,1.9782,2.0517,2.0952,0,1,1,0.1586,0.3001,0.3841,0.059733,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-16,28,C,6.2885,6.2971,6.5,-0.2115,0.2115,0.044734,5.9121,5.9975,6.1338,6.2885,6.4568,6.6079,6.7014,0,1,1,0.323,0.6104,0.7893,0.123456,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-16,28,KD,5.9979,6.0062,6.2,-0.2021,0.2021,0.040825,5.561,5.655,5.8184,5.9979,6.1838,6.3643,6.4709,0,1,1,0.3654,0.7092,0.9099,0.119636,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-16,28,S,32.0695,32.0673,31.3,0.7695,0.7695,0.592103,31.3205,31.4848,31.7651,32.0695,32.373,32.6484,32.8074,0,0,0,0.6079,1.1635,1.4869,0.529168,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-16,28,V,8.297,8.2992,8.1,0.197,0.197,0.038793,7.9039,7.9914,8.1337,8.297,8.4633,8.6178,8.6982,0,1,1,0.3296,0.6264,0.7943,0.116985,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-16,28,MP,7.0991,7.1122,7.2,-0.1009,0.1009,0.010175,6.4981,6.6245,6.8429,7.0991,7.3672,7.6151,7.7722,1,1,1,0.5242,0.9906,1.2741,0.101383,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-16,28,SD,19.3697,19.3919,19.3,0.0697,0.0697,0.004857,18.7251,18.874,19.1057,19.3697,19.6715,19.9288,20.0967,1,1,1,0.5658,1.0548,1.3716,0.102302,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-07-16,28,REST,1.599,1.6475,1.8,-0.201,0.201,0.040402,1.0676,1.1696,1.3572,1.599,1.8876,2.1775,2.389,1,1,1,0.5305,1.0078,1.3214,0.13023,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-08-13,56,M,17.2787,17.2777,18.0,-0.7213,0.7213,0.520243,16.7229,16.8373,17.0459,17.2787,17.506,17.7109,17.8233,0,0,0,0.4602,0.8736,1.1003,0.536134,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-08-13,56,L,1.8996,1.901,2.0,-0.1004,0.1004,0.010075,1.7111,1.7516,1.8196,1.8996,1.9782,2.0517,2.0952,0,1,1,0.1586,0.3001,0.3841,0.059733,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-08-13,56,C,6.2885,6.2971,6.8,-0.5115,0.5115,0.261637,5.9121,5.9975,6.1338,6.2885,6.4568,6.6079,6.7014,0,0,0,0.323,0.6104,0.7893,0.371868,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-08-13,56,KD,5.9979,6.0062,6.3,-0.3021,0.3021,0.091235,5.561,5.655,5.8184,5.9979,6.1838,6.3643,6.4709,0,1,1,0.3654,0.7092,0.9099,0.182897,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-08-13,56,S,32.0695,32.0673,30.7,1.3695,1.3695,1.875483,31.3205,31.4848,31.7651,32.0695,32.373,32.6484,32.8074,0,0,0,0.6079,1.1635,1.4869,1.111586,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-08-13,56,V,8.297,8.2992,7.7,0.597,0.597,0.35636,7.9039,7.9914,8.1337,8.297,8.4633,8.6178,8.6982,0,0,0,0.3296,0.6264,0.7943,0.462424,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-08-13,56,MP,7.0991,7.1122,7.4,-0.3009,0.3009,0.090524,6.4981,6.6245,6.8429,7.0991,7.3672,7.6151,7.7722,0,1,1,0.5242,0.9906,1.2741,0.177773,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-08-13,56,SD,19.3697,19.3919,19.2,0.1697,0.1697,0.028796,18.7251,18.874,19.1057,19.3697,19.6715,19.9288,20.0967,1,1,1,0.5658,1.0548,1.3716,0.126943,5000,455347745,2026-06-18,0
no_change,2026-06-18,2026-08-13,56,REST,1.599,1.6475,1.9,-0.301,0.301,0.090602,1.0676,1.1696,1.3572,1.599,1.8876,2.1775,2.389,0,1,1,0.5305,1.0078,1.3214,0.174599,5000,455347745,2026-06-18,0
no_change,2026-06-25,2026-07-02,7,M,17.4792,17.4839,17.5,-0.0208,0.0208,0.000431,16.9794,17.0888,17.2736,17.4792,17.6926,17.8826,17.9935,1,1,1,0.419,0.7937,1.0141,0.073403,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-02,7,L,1.9009,1.9039,1.9,0.0009,0.0009,1e-06,1.7348,1.7675,1.8308,1.9009,1.9747,2.0424,2.0852,1,1,1,0.1439,0.2749,0.3504,0.024981,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-02,7,C,6.3959,6.3992,6.5,-0.1041,0.1041,0.010843,6.0461,6.1204,6.249,6.3959,6.5471,6.6808,6.7639,1,1,1,0.2981,0.5604,0.7178,0.070402,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-02,7,KD,5.8962,5.8972,6.0,-0.1038,0.1038,0.010766,5.4858,5.5686,5.7231,5.8962,6.0653,6.2222,6.3188,1,1,1,0.3422,0.6536,0.833,0.076227,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-02,7,S,31.7761,31.7747,31.7,0.0761,0.0761,0.005794,31.0803,31.2501,31.4992,31.7761,32.0516,32.3062,32.4658,1,1,1,0.5524,1.0561,1.3854,0.100427,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-02,7,V,8.1922,8.1961,8.2,-0.0078,0.0078,6.2e-05,7.8271,7.9085,8.0486,8.1922,8.345,8.4865,8.5724,1,1,1,0.2964,0.578,0.7452,0.052153,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-02,7,MP,7.1027,7.113,7.1,0.0027,0.0027,7e-06,6.549,6.6577,6.8695,7.1027,7.3491,7.5741,7.7125,1,1,1,0.4796,0.9164,1.1635,0.082938,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-02,7,SD,19.2922,19.2938,19.3,-0.0078,0.0078,6.1e-05,18.6687,18.8097,19.04,19.2922,19.5555,19.7894,19.9206,1,1,1,0.5155,0.9797,1.2519,0.088109,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-02,7,REST,1.8999,1.9383,1.8,0.0999,0.0999,0.009987,1.3265,1.432,1.6343,1.8999,2.1929,2.4857,2.7155,1,1,1,0.5586,1.0536,1.389,0.10625,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-09,14,M,17.4792,17.4839,17.5,-0.0208,0.0208,0.000431,16.9794,17.0888,17.2736,17.4792,17.6926,17.8826,17.9935,1,1,1,0.419,0.7937,1.0141,0.073403,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-09,14,L,1.9009,1.9039,1.9,0.0009,0.0009,1e-06,1.7348,1.7675,1.8308,1.9009,1.9747,2.0424,2.0852,1,1,1,0.1439,0.2749,0.3504,0.024981,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-09,14,C,6.3959,6.3992,6.5,-0.1041,0.1041,0.010843,6.0461,6.1204,6.249,6.3959,6.5471,6.6808,6.7639,1,1,1,0.2981,0.5604,0.7178,0.070402,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-09,14,KD,5.8962,5.8972,6.1,-0.2038,0.2038,0.041518,5.4858,5.5686,5.7231,5.8962,6.0653,6.2222,6.3188,0,1,1,0.3422,0.6536,0.833,0.121866,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-09,14,S,31.7761,31.7747,31.5,0.2761,0.2761,0.076241,31.0803,31.2501,31.4992,31.7761,32.0516,32.3062,32.4658,1,1,1,0.5524,1.0561,1.3854,0.168027,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-09,14,V,8.1922,8.1961,8.2,-0.0078,0.0078,6.2e-05,7.8271,7.9085,8.0486,8.1922,8.345,8.4865,8.5724,1,1,1,0.2964,0.578,0.7452,0.052153,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-09,14,MP,7.1027,7.113,7.2,-0.0973,0.0973,0.009468,6.549,6.6577,6.8695,7.1027,7.3491,7.5741,7.7125,1,1,1,0.4796,0.9164,1.1635,0.093387,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-09,14,SD,19.2922,19.2938,19.3,-0.0078,0.0078,6.1e-05,18.6687,18.8097,19.04,19.2922,19.5555,19.7894,19.9206,1,1,1,0.5155,0.9797,1.2519,0.088109,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-09,14,REST,1.8999,1.9383,1.8,0.0999,0.0999,0.009987,1.3265,1.432,1.6343,1.8999,2.1929,2.4857,2.7155,1,1,1,0.5586,1.0536,1.389,0.10625,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-23,28,M,17.4792,17.4839,17.7,-0.2208,0.2208,0.048733,16.9794,17.0888,17.2736,17.4792,17.6926,17.8826,17.9935,0,1,1,0.419,0.7937,1.0141,0.131057,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-23,28,L,1.9009,1.9039,2.0,-0.0991,0.0991,0.009819,1.7348,1.7675,1.8308,1.9009,1.9747,2.0424,2.0852,0,1,1,0.1439,0.2749,0.3504,0.058879,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-23,28,C,6.3959,6.3992,6.6,-0.2041,0.2041,0.04167,6.0461,6.1204,6.249,6.3959,6.5471,6.6808,6.7639,0,1,1,0.2981,0.5604,0.7178,0.121045,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-23,28,KD,5.8962,5.8972,6.2,-0.3038,0.3038,0.09227,5.4858,5.5686,5.7231,5.8962,6.0653,6.2222,6.3188,0,1,1,0.3422,0.6536,0.833,0.189851,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-23,28,S,31.7761,31.7747,31.2,0.5761,0.5761,0.331911,31.0803,31.2501,31.4992,31.7761,32.0516,32.3062,32.4658,0,0,1,0.5524,1.0561,1.3854,0.374068,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-23,28,V,8.1922,8.1961,8.0,0.1922,0.1922,0.036924,7.8271,7.9085,8.0486,8.1922,8.345,8.4865,8.5724,0,1,1,0.2964,0.578,0.7452,0.116168,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-23,28,MP,7.1027,7.113,7.2,-0.0973,0.0973,0.009468,6.549,6.6577,6.8695,7.1027,7.3491,7.5741,7.7125,1,1,1,0.4796,0.9164,1.1635,0.093387,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-23,28,SD,19.2922,19.2938,19.2,0.0922,0.0922,0.008495,18.6687,18.8097,19.04,19.2922,19.5555,19.7894,19.9206,1,1,1,0.5155,0.9797,1.2519,0.097016,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-07-23,28,REST,1.8999,1.9383,1.9,-0.0001,0.0001,0.0,1.3265,1.432,1.6343,1.8999,2.1929,2.4857,2.7155,1,1,1,0.5586,1.0536,1.389,0.096849,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-08-20,56,M,17.4792,17.4839,18.1,-0.6208,0.6208,0.385337,16.9794,17.0888,17.2736,17.4792,17.6926,17.8826,17.9935,0,0,0,0.419,0.7937,1.0141,0.44645,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-08-20,56,L,1.9009,1.9039,2.0,-0.0991,0.0991,0.009819,1.7348,1.7675,1.8308,1.9009,1.9747,2.0424,2.0852,0,1,1,0.1439,0.2749,0.3504,0.058879,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-08-20,56,C,6.3959,6.3992,6.9,-0.5041,0.5041,0.254148,6.0461,6.1204,6.249,6.3959,6.5471,6.6808,6.7639,0,0,0,0.2981,0.5604,0.7178,0.379538,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-08-20,56,KD,5.8962,5.8972,6.4,-0.5038,0.5038,0.253774,5.4858,5.5686,5.7231,5.8962,6.0653,6.2222,6.3188,0,0,0,0.3422,0.6536,0.833,0.364741,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-08-20,56,S,31.7761,31.7747,30.5,1.2761,1.2761,1.628476,31.0803,31.2501,31.4992,31.7761,32.0516,32.3062,32.4658,0,0,0,0.5524,1.0561,1.3854,1.041922,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-08-20,56,V,8.1922,8.1961,7.6,0.5922,0.5922,0.350648,7.8271,7.9085,8.0486,8.1922,8.345,8.4865,8.5724,0,0,0,0.2964,0.578,0.7452,0.470783,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-08-20,56,MP,7.1027,7.113,7.4,-0.2973,0.2973,0.088391,6.549,6.6577,6.8695,7.1027,7.3491,7.5741,7.7125,0,1,1,0.4796,0.9164,1.1635,0.175427,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-08-20,56,SD,19.2922,19.2938,19.1,0.1922,0.1922,0.036928,18.6687,18.8097,19.04,19.2922,19.5555,19.7894,19.9206,1,1,1,0.5155,0.9797,1.2519,0.126326,5000,1362330584,2026-06-25,0
no_change,2026-06-25,2026-08-20,56,REST,1.8999,1.9383,2.0,-0.1001,0.1001,0.010013,1.3265,1.432,1.6343,1.8999,2.1929,2.4857,2.7155,1,1,1,0.5586,1.0536,1.389,0.106479,5000,1362330584,2026-06-25,0
no_change,2026-07-02,2026-07-09,7,M,17.481,17.4833,17.5,-0.019,0.019,0.00036,16.9773,17.0782,17.2649,17.481,17.6987,17.8894,18.005,1,1,1,0.4338,0.8112,1.0277,0.075285,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-09,7,L,1.9001,1.9024,1.9,0.0001,0.0001,0.0,1.729,1.7678,1.8272,1.9001,1.973,2.042,2.081,1,1,1,0.1458,0.2742,0.352,0.025056,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-09,7,C,6.4993,6.5016,6.5,-0.0007,0.0007,0.0,6.133,6.211,6.3426,6.4993,6.6544,6.8024,6.8838,1,1,1,0.3118,0.5914,0.7509,0.053484,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-09,7,KD,5.9965,6.0029,6.1,-0.1035,0.1035,0.010713,5.5939,5.6794,5.826,5.9965,6.1704,6.3337,6.4373,1,1,1,0.3444,0.6543,0.8435,0.075754,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-09,7,S,31.6759,31.6782,31.5,0.1759,0.1759,0.030926,30.9986,31.1505,31.3974,31.6759,31.9576,32.2001,32.3552,1,1,1,0.5601,1.0496,1.3566,0.126459,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-09,7,V,8.1914,8.1952,8.2,-0.0086,0.0086,7.4e-05,7.8268,7.9114,8.0445,8.1914,8.3472,8.4774,8.5594,1,1,1,0.3027,0.5661,0.7326,0.052033,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-09,7,MP,7.0955,7.1025,7.2,-0.1045,0.1045,0.010913,6.541,6.6486,6.8612,7.0955,7.3357,7.558,7.6995,1,1,1,0.4745,0.9093,1.1585,0.094715,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-09,7,SD,19.2848,19.2902,19.3,-0.0152,0.0152,0.00023,18.6713,18.8161,19.0387,19.2848,19.5435,19.7704,19.9165,1,1,1,0.5048,0.9543,1.2451,0.088193,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-09,7,REST,1.8049,1.8436,1.8,0.0049,0.0049,2.4e-05,1.2461,1.3541,1.561,1.8049,2.0844,2.3706,2.5515,1,1,1,0.5234,1.0165,1.3054,0.090454,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-16,14,M,17.481,17.4833,17.6,-0.119,0.119,0.014158,16.9773,17.0782,17.2649,17.481,17.6987,17.8894,18.005,1,1,1,0.4338,0.8112,1.0277,0.091916,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-16,14,L,1.9001,1.9024,2.0,-0.0999,0.0999,0.009975,1.729,1.7678,1.8272,1.9001,1.973,2.042,2.081,0,1,1,0.1458,0.2742,0.352,0.059645,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-16,14,C,6.4993,6.5016,6.5,-0.0007,0.0007,0.0,6.133,6.211,6.3426,6.4993,6.6544,6.8024,6.8838,1,1,1,0.3118,0.5914,0.7509,0.053484,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-16,14,KD,5.9965,6.0029,6.2,-0.2035,0.2035,0.041415,5.5939,5.6794,5.826,5.9965,6.1704,6.3337,6.4373,0,1,1,0.3444,0.6543,0.8435,0.120262,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-16,14,S,31.6759,31.6782,31.3,0.3759,0.3759,0.14127,30.9986,31.1505,31.3974,31.6759,31.9576,32.2001,32.3552,0,1,1,0.5601,1.0496,1.3566,0.2246,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-16,14,V,8.1914,8.1952,8.1,0.0914,0.0914,0.008358,7.8268,7.9114,8.0445,8.1914,8.3472,8.4774,8.5594,1,1,1,0.3027,0.5661,0.7326,0.06763,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-16,14,MP,7.0955,7.1025,7.2,-0.1045,0.1045,0.010913,6.541,6.6486,6.8612,7.0955,7.3357,7.558,7.6995,1,1,1,0.4745,0.9093,1.1585,0.094715,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-16,14,SD,19.2848,19.2902,19.3,-0.0152,0.0152,0.00023,18.6713,18.8161,19.0387,19.2848,19.5435,19.7704,19.9165,1,1,1,0.5048,0.9543,1.2451,0.088193,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-16,14,REST,1.8049,1.8436,1.8,0.0049,0.0049,2.4e-05,1.2461,1.3541,1.561,1.8049,2.0844,2.3706,2.5515,1,1,1,0.5234,1.0165,1.3054,0.090454,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-30,28,M,17.481,17.4833,17.8,-0.319,0.319,0.101752,16.9773,17.0782,17.2649,17.481,17.6987,17.8894,18.005,0,1,1,0.4338,0.8112,1.0277,0.192129,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-30,28,L,1.9001,1.9024,2.0,-0.0999,0.0999,0.009975,1.729,1.7678,1.8272,1.9001,1.973,2.042,2.081,0,1,1,0.1458,0.2742,0.352,0.059645,5000,1336848945,2026-07-02,0
no_change,2026-07-02,2026-07-30,28,C,6.4993,6.5016,6.7,-0.2007,0.2007,0.040269,6.133,6.211,6.3426,6.4993,6.6544,6.8024,6.8838,0,1,1,0.3118,0.5914,0.7509,0.119934,5000,1336848945,2026-07-02,0
